,,,Julgane,CrocodyleTV,ZeratoR,_Linca,DFG_DrFeelgood,nemenems,SakorRos,Wingobear,Mynth0s,Elspawn,Pepito_kawazakii,Bytell2,Angle_Droit,NakaStream,Onutrem,TheGuill84,aypierre,Grimkujow,Brybry___,nisqylegoat,LadySundae,Theorus_,Mickaplow,JimmyBoyyy,KennyStream,Horty_,Brybry_,GotagaTV,Bebesukita,Fukano,ChloeRamdani,AntoineDaniel_,Maxouzboub,Terraciid,HarryLafranc,Etoiles,Gom4rt_,Kaatsup,HexakiI
kabutops,normal,caughtTimestamp,0,1739396861316,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kabutops,normal,discoveredTimestamp,0,1739396861316,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kabutops,normal,isShiny,0,False,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kabutops,normal,status,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kadabra,normal,caughtTimestamp,1739494252073,0,0,0,1739396876576,0,0,0.0,0,0,0,0,0,1739389080683,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1739486649179,1739494596180,0,0,0,0,0,1739397941563,0
kadabra,normal,discoveredTimestamp,1739494252073,0,0,0,1739396876576,0,0,0.0,0,0,0,0,0,1739389080683,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1739486649179,1739494596180,0,0,0,0,0,1739397941563,0
kadabra,normal,isShiny,False,0,0,0,False,0,0,0.0,0,0,0,0,0,False,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,False,0
kadabra,normal,status,CAUGHT,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,CAUGHT,0,0,0,0,0,CAUGHT,0
kakuna,normal,caughtTimestamp,0,0,0,1739404576334,1739383896059,0,1739495807576,0.0,0,0,0,0,0,1739303160827,0,1739315931670,0,1739387146845,0.0,0,0,0,0,0,0,0,0,1739426933168,0,1739492889826,0,1739312778226,0,0,0,1739417355671,0,0,1739487472474
kakuna,normal,discoveredTimestamp,1739318666233,0,0,1739404576334,1739383896059,1739305091965,1739495807576,0.0,0,0,0,0,0,1739303068306,0,1739315931670,0,1739387146845,0.0,0,0,0,0,0,0,0,0,1739426933168,0,1739323189795,0,1739312778226,0,0,0,1739417355671,0,0,1739487472474
kakuna,normal,isShiny,False,0,0,False,False,False,False,0.0,0,0,0,0,0,True,0,True,0,False,0.0,0,0,0,0,0,0,0,0,False,0,False,0,False,0,0,0,False,0,0,False
kakuna,normal,status,SEEN,0,0,CAUGHT,CAUGHT,SEEN,CAUGHT,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0,0,CAUGHT
kangaskhan,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739315067829,0,1739495690871,0,0,0,0,0,0,0,0,1739354696665
kangaskhan,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739315067829,0,1739495690871,0,0,0,0,0,0,0,0,1739354696665
kangaskhan,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,False
kangaskhan,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,0,0,0,0,0,0,CAUGHT
kilowattrel,normal,caughtTimestamp,0,0,0,0,1739496715577,0,1739498625868,0.0,0,0,0,0,0,0,0,0,0,1739389623940,0.0,0,0,0,0,1739380075642,0,0,0,1739403797414,0,0,0,0,0,0,0,0,0,0,0
kilowattrel,normal,discoveredTimestamp,0,0,0,0,1739496715577,0,1739498625868,0.0,0,0,0,0,0,0,0,0,0,1739389623940,0.0,0,0,0,0,1739380075642,0,0,0,1739403797414,0,0,0,0,0,0,0,0,0,0,0
kilowattrel,normal,isShiny,0,0,0,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
kilowattrel,normal,status,0,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,CAUGHT,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
kingdra,normal,caughtTimestamp,0,1739333292908,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739492226180
kingdra,normal,discoveredTimestamp,0,1739333292908,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1739333322920,0,0,1739333320542,0,0,0,0,0,0,0,0,1739492226180
kingdra,normal,isShiny,0,False,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,0,0,0,0,0,False
kingdra,normal,status,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,SEEN,0,0,SEEN,0,0,0,0,0,0,0,0,CAUGHT
kingler,normal,caughtTimestamp,0,0,0,0,1739500092308,0,0,0.0,1739358983068,0,0,0,0,1739378616616,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739484342757,0,0,0,0,0,0,0,1739400245093,0,0,1739491176428
kingler,normal,discoveredTimestamp,0,0,0,0,1739500092308,0,0,0.0,1739358983068,0,0,0,0,1739378616616,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739484342757,0,1739313702423,0,0,0,0,0,1739400245093,0,0,1739491176428
kingler,normal,isShiny,0,0,0,0,False,0,0,0.0,False,0,0,0,0,False,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,False,0,0,0,0,0,False,0,0,False
kingler,normal,status,0,0,0,0,CAUGHT,0,0,0.0,CAUGHT,0,0,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,SEEN,0,0,0,0,0,CAUGHT,0,0,CAUGHT
kirlia,normal,caughtTimestamp,1739486105840,0,0,0,1739410810042,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739391014236,0,0,0,1739314501612,0,0,0,0,0,0,1739494689645,0,0,0,0,0,0,1739490868034
kirlia,normal,discoveredTimestamp,1739486105840,0,0,0,1739410810042,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739391014236,0,0,0,1739314501612,0,0,0,0,0,0,1739494689645,0,0,0,0,0,0,1739490868034
kirlia,normal,isShiny,False,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,False,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,False
kirlia,normal,status,CAUGHT,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,CAUGHT,0,0,0,CAUGHT,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,CAUGHT
klang,normal,caughtTimestamp,1739413538804,0,0,0,1739470502811,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1739495014125,0,0,0,0,0,0,0,0,0,0,0,1739491373939
klang,normal,discoveredTimestamp,1739413538804,0,0,0,1739470502811,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1739495014125,0,0,0,0,0,0,0,0,0,0,0,1739491373939
klang,normal,isShiny,False,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,False
klang,normal,status,CAUGHT,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
klefki,normal,caughtTimestamp,1739389826542,1739328355877,0,1739469581126,1739395610373,0,1739393449466,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739467013889,1739477668858,1739494254224,0,0,1739317270069,0,0,0,0,0,0,0,0,1739393224410
klefki,normal,discoveredTimestamp,1739389783251,1739328355877,0,1739469581126,1739395610373,0,1739393449466,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739467013889,1739477668858,1739494254224,0,0,1739317236254,0,0,0,0,0,0,0,0,1739393224410
klefki,normal,isShiny,False,False,0,False,False,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,False,0,0,False,0,0,0,0,0,0,0,0,False
klefki,normal,status,CAUGHT,CAUGHT,0,CAUGHT,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,CAUGHT,CAUGHT,0,0,CAUGHT,0,0,0,0,0,0,0,0,CAUGHT
klink,normal,caughtTimestamp,1739317609920,0,0,0,1739304771277,0,1739387959010,0.0,1739348212563,0,0,0,1739494904376,1739308060963,1739460909524,0,1739312382345,0,0.0,0,0,0,0,0,1739457748572,0,1739399656060,1739327633030,0,1739307270581,0,0,0,0,0,0,1739349316463,0,1739369641518
klink,normal,discoveredTimestamp,1739317609920,0,0,0,1739304771277,1739321009326,1739387959010,0.0,1739348212563,0,0,0,1739494904376,1739308060963,1739460909524,0,1739312382345,0,0.0,0,0,0,0,0,1739457748572,0,1739399656060,1739327633030,0,1739307270581,0,0,0,0,0,0,1739349316463,0,1739369641518
klink,normal,isShiny,False,0,0,0,False,False,False,0.0,0,0,0,0,False,False,False,0,False,0,0.0,0,0,0,0,0,False,0,False,False,0,False,0,0,0,0,0,0,False,0,False
klink,normal,status,CAUGHT,0,0,0,CAUGHT,SEEN,CAUGHT,0.0,CAUGHT,0,0,0,CAUGHT,CAUGHT,CAUGHT,0,CAUGHT,0,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,CAUGHT,0,CAUGHT,0,0,0,0,0,0,CAUGHT,0,CAUGHT
klinklang,normal,caughtTimestamp,0,0,0,0,0,0,1739388178593,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739475767686,0,0,0,0,0,0,0
klinklang,normal,discoveredTimestamp,0,0,0,0,0,0,1739388178593,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739475767686,0,0,0,0,0,0,0
klinklang,normal,isShiny,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0
klinklang,normal,status,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0
koffing,normal,caughtTimestamp,1739392939645,0,1739475311216,1739467976073,1739323122648,0,1739394287416,0.0,1739354499115,0,0,0,0,0,0,1739489501282,1739445491333,0,0.0,0,0,0,0,0,1739466636485,1739397814367,0,1739396024442,0,0,1739481232877,0,0,0,0,1739322015438,1739340260674,0,0
koffing,normal,discoveredTimestamp,1739389557947,0,1739475311216,1739467976073,1739323122648,0,1739394287416,0.0,1739354499115,0,0,0,0,0,0,1739489501282,1739445491333,0,0.0,0,0,0,0,0,1739466636485,1739397814367,0,1739396024442,0,1739318196787,1739481221938,0,0,0,0,1739322015438,1739340260674,0,0
koffing,normal,isShiny,False,0,False,False,False,0,False,0.0,False,0,0,0,0,0,0,False,False,0,0.0,0,0,0,0,0,False,False,0,False,0,False,False,0,0,0,0,False,False,0,0
koffing,normal,status,CAUGHT,0,CAUGHT,CAUGHT,CAUGHT,0,CAUGHT,0.0,CAUGHT,0,0,0,0,0,0,CAUGHT,CAUGHT,0,0.0,0,0,0,0,0,CAUGHT,CAUGHT,0,CAUGHT,0,SEEN,CAUGHT,0,0,0,0,CAUGHT,CAUGHT,0,0
komala,normal,caughtTimestamp,1739399560515,0,0,0,0,0,1739399389162,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739466112125,0,0,0,0,0,0,0,0,1739496301173,0,0,0,0,0,1739409461235,0,0,1739354676414
komala,normal,discoveredTimestamp,1739399560515,0,0,0,0,0,1739399389162,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739466112125,0,0,0,0,0,0,0,0,1739316503467,0,0,0,0,0,1739409461235,0,0,1739354676414
komala,normal,isShiny,False,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,False
komala,normal,status,CAUGHT,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,CAUGHT,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,CAUGHT
krabby,normal,caughtTimestamp,1739314203229,0,0,0,1739316701337,1739462642062,1739312558174,0.0,1739352187464,1739315563055,1739476293943,1739492423618,0,0,0,0,0,0,0.0,0,0,0,0,0,1739305163995,1739391528561,1739331513944,1739332073337,0,1739492438723,0,1739314680391,0,0,0,0,1739325555835,0,1739365319511
krabby,normal,discoveredTimestamp,1739314203229,0,1739475960662,0,1739316701337,1739462642062,1739312558174,0.0,1739352187464,1739315563055,1739476293943,1739492423618,0,0,0,0,0,0,0.0,0,0,0,0,0,1739305163995,1739391528561,1739331513944,1739332073337,0,1739311348825,0,1739314680391,0,0,0,0,1739325555835,0,1739365319511
krabby,normal,isShiny,False,0,False,0,False,False,False,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,True,False,0,False,0,False,0,0,0,0,False,0,False
krabby,normal,status,CAUGHT,0,SEEN,0,CAUGHT,CAUGHT,CAUGHT,0.0,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,0,CAUGHT,0,CAUGHT
kricketot,normal,caughtTimestamp,1739312013214,0,1739481739627,0,1739317121668,0,1739404737417,0.0,1739350775212,0,0,0,1739323080353,0,0,0,0,0,0.0,0,1739317399608,0,0,1739302491048,1739465663070,1739383433757,0,0,0,1739493503673,1739502142871,1739406294762,0,0,0,1739383169634,1739387924391,0,1739398907549
kricketot,normal,discoveredTimestamp,1739312013214,0,1739481739627,0,1739317121668,0,1739404737417,0.0,1739350775212,0,0,0,1739323080353,0,0,0,1739304736726,0,0.0,0,1739317399608,0,0,1739302491048,1739465625091,1739383433757,0,0,0,1739304803727,1739502142871,1739406294762,0,0,0,1739383169634,1739387924391,0,1739398907549
kricketot,normal,isShiny,False,0,False,0,False,0,False,0.0,False,0,0,0,False,0,0,0,False,0,0.0,0,False,0,0,False,False,False,0,0,0,False,False,False,0,0,0,False,False,0,False
kricketot,normal,status,CAUGHT,0,CAUGHT,0,CAUGHT,0,CAUGHT,0.0,CAUGHT,0,0,0,CAUGHT,0,0,0,SEEN,0,0.0,0,CAUGHT,0,0,CAUGHT,CAUGHT,CAUGHT,0,0,0,CAUGHT,CAUGHT,CAUGHT,0,0,0,CAUGHT,CAUGHT,0,CAUGHT
kricketune,normal,caughtTimestamp,1739398610970,0,0,0,1739380946034,0,1739493485131,0.0,1739353220913,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739465891419,1739388315853,0,0,1739452690947,0,0,1739491570335,0,0,0,0,0,0,1739491743925
kricketune,normal,discoveredTimestamp,1739398610970,0,0,0,1739380946034,0,1739493485131,0.0,1739353220913,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739465891419,1739388315853,0,0,1739452690947,0,0,1739491570335,0,0,0,0,0,0,1739491743925
kricketune,normal,isShiny,False,0,0,0,False,0,False,0.0,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0,0,False,0,0,False,0,0,0,0,0,0,False
kricketune,normal,status,CAUGHT,0,0,0,CAUGHT,0,CAUGHT,0.0,CAUGHT,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,CAUGHT,0,0,CAUGHT,0,0,CAUGHT,0,0,0,0,0,0,CAUGHT
krokorok,normal,caughtTimestamp,0,0,0,0,1739500580455,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739415720080,0,0,0,0,0,0,0,1739394005112,0,0,0
krokorok,normal,discoveredTimestamp,0,0,0,0,1739500580455,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739415720080,0,0,0,0,0,0,0,1739394005112,0,0,0
krokorok,normal,isShiny,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0
krokorok,normal,status,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,CAUGHT,0,0,0
krookodile,normal,caughtTimestamp,0,0,0,0,1739501429959,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krookodile,normal,discoveredTimestamp,0,0,0,0,1739501429959,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krookodile,normal,isShiny,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krookodile,normal,status,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,normal,caughtTimestamp,0,1739496055874,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,normal,discoveredTimestamp,0,1739496055874,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,normal,isShiny,0,False,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,normal,status,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,primal,caughtTimestamp,0,1739496519027,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,primal,discoveredTimestamp,0,1739496519027,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,primal,isShiny,0,False,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyogre,primal,status,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyurem,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739422579873,0,0,0,0,0,0,0,0,0,0,0
kyurem,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739422579873,0,0,0,0,0,0,0,0,0,0,0
kyurem,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
kyurem,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
lairon,normal,caughtTimestamp,1739494677134,0,0,1739396953817,1739499527912,0,0,0.0,0,0,0,0,0,0,0,1739385183215,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739491103732,0,0,0,0,0,0,0
lairon,normal,discoveredTimestamp,1739494677134,0,0,1739396953817,1739499527912,0,0,0.0,0,0,0,0,0,0,0,1739385183215,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739491103732,0,0,0,0,0,0,0
lairon,normal,isShiny,False,0,0,False,False,0,0,0.0,0,0,0,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0
lairon,normal,status,CAUGHT,0,0,CAUGHT,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0
lampent,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739363064462
lampent,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739363064462
lampent,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
lampent,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
lanturn,normal,caughtTimestamp,0,1739333663087,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739424601174,0,0,0
lanturn,normal,discoveredTimestamp,0,1739333663087,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739424601174,0,0,0
lanturn,normal,isShiny,0,False,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0
lanturn,normal,status,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0
lapras,normal,caughtTimestamp,0,1739376662148,0,0,0,0,1739498125445,0.0,0,0,0,1739372199271,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739423957919,0,0,0,0,0,0,0,0,0,0,0
lapras,normal,discoveredTimestamp,0,1739376662148,0,0,0,0,1739498125445,0.0,0,0,0,1739372199271,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739423957919,0,0,0,0,0,0,0,0,0,0,0
lapras,normal,isShiny,0,False,0,0,0,0,False,0.0,0,0,0,False,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
lapras,normal,status,0,CAUGHT,0,0,0,0,CAUGHT,0.0,0,0,0,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
larvesta,normal,caughtTimestamp,1739395337976,0,0,0,0,1739376220591,1739379642267,0.0,0,0,0,1739319010939,1739485274428,1739483324926,0,0,1739462277858,1739314299285,0.0,0,0,0,0,1739388761736,0,1739384744427,0,1739325787799,0,1739480249656,0,0,0,0,0,1739414835531,0,0,0
larvesta,normal,discoveredTimestamp,1739395337976,0,0,0,0,1739376220591,1739379642267,0.0,0,0,0,1739319010939,1739485274428,1739483324926,0,0,1739462277858,1739314299285,0.0,0,0,0,0,1739388761736,0,1739384744427,0,1739325787799,0,1739480213038,0,0,0,0,0,1739414835531,0,0,0
larvesta,normal,isShiny,False,0,0,0,0,False,False,0.0,0,0,0,False,False,False,0,0,False,False,0.0,0,0,0,0,False,0,False,0,False,0,False,0,0,0,0,0,False,0,0,0
larvesta,normal,status,CAUGHT,0,0,0,0,CAUGHT,CAUGHT,0.0,0,0,0,CAUGHT,CAUGHT,CAUGHT,0,0,CAUGHT,CAUGHT,0.0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,0
latias,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,1739463208670,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
latias,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,1739463208670,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
latias,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,False,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
latias,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
latios,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,1739448234632,0,0,1739378986860,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739497534701,0,0,0,0,0,0,0,0,0,0,0
latios,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,1739448234632,0,0,1739378986860,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739497534701,0,0,0,0,0,0,0,0,0,0,0
latios,normal,isShiny,0,0,0,0,0,0,0,0.0,False,0,0,False,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
latios,normal,status,0,0,0,0,0,0,0,0.0,CAUGHT,0,0,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
leafeon,normal,caughtTimestamp,1739485820301,0,0,0,1739491308039,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1739461882227,0,0,0,0,0,0,0,0,1739485846445,0
leafeon,normal,discoveredTimestamp,1739485820301,0,0,0,1739491308039,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1739461882227,0,0,0,0,0,0,0,0,1739485846445,0
leafeon,normal,isShiny,False,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,False,0
